STATE,DISTRICT,YEAR,CROP,AREA,PRODUCTION,YIELD,SEASON,ph,organic matter(%),Available Nitrogen(Kg./Ha.),Available Phosphorus(Kg./Ha.),Available Potash(Kg./Ha.),TOTAL RAINFALL PER YEAR(mm)
BIHAR,Purnia,1998,NIGER SEED,,21,,KHARIF,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2004,CORIANDER,9,6,,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1999,MOONG,10892,5889,0.54,TOTAL,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1999,SWEET POTATO,97,1322,13.63,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1998,MAIZE,14976,47497,3.17,SUMMER,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2001,ONION,436,3549,8.14,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2007,MAIZE,11811,36953,3.13,AUTUMN,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1999,MOONG,3164,1631,0.52,KHARIF,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2002,GARLIC,67,99,1.48,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2003,TURMERIC,69,68,0.99,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2004,MOONG,12564,5440,0.43,SUMMER,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1999,DRY GINGER,16,23,1.44,KHARIF,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1998,WHEAT,54728,103573,1.89,RABI,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2003,TOBACCO,14,16,1.14,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2003,JUTE,30825,219543,7.12,KHARIF,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2000,WHEAT,52485,94510,1.8,RABI,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2000,OTHER KHARIF PULSES,77,40,0.52,KHARIF,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2001,MASOOR,3919,2297,0.59,RABI,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2007,MOONG,370,184,0.5,KHARIF,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2004,BANANA,1923,20422,10.62,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2004,POTATO,9519,70457,7.4,WHOLE YEAR,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2004,MAIZE,10774,33173,3.08,RABI,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,2004,WHEAT,51855,59646,1.15,RABI,7.15,0.6,225,22.5,200,1450
BIHAR,Purnia,1999,MOONG,7728,4258,0.55,RABI,7.15,0.6,225,22.5,200,1450
BIHAR,Ranchi,1998,SESAMUM,,26,,KHARIF,,,,,,
BIHAR,Ranchi,1998,RICE,137903,181585,1.32,WINTER,,,,,,
BIHAR,Ranchi,1998,SUNFLOWER,,2,,KHARIF,,,,,,
BIHAR,Ranchi,1998,SWEET POTATO,,25036,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,GARLIC,,352,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,RAGI,,10042,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,WHEAT,,7756,,RABI,,,,,,
BIHAR,Ranchi,1998,SANNHAMP,,211,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1999,MAIZE,,7810,,KHARIF,,,,,,
BIHAR,Ranchi,1998,JOWAR,,46,,KHARIF,,,,,,
BIHAR,Ranchi,1998,TOBACCO,,8,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1999,RAGI,,11401,,KHARIF,,,,,,
BIHAR,Ranchi,1998,MAIZE,,619,,SUMMER,,,,,,
BIHAR,Ranchi,1998,BAJRA,,201,,KHARIF,,,,,,
BIHAR,Ranchi,1998,OTHER RABI PULSES,,1016,,RABI,,,,,,
BIHAR,Ranchi,1999,RICE,49168,44989,0.92,KHARIF,,,,,,
BIHAR,Ranchi,1999,JUTE,,7,,KHARIF,,,,,,
BIHAR,Ranchi,1998,GRAM,,109,,RABI,,,,,,
BIHAR,Ranchi,1998,RICE,1090,2302,2.11,SUMMER,,,,,,
BIHAR,Ranchi,1998,MESTA,,37,,KHARIF,,,,,,
BIHAR,Ranchi,1998,ONION,,6544,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,DRY GINGER,,56,,KHARIF,,,,,,
BIHAR,Ranchi,1998,POTATO,,55885,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,RAPESEED &MUSTARD,,234,,RABI,,,,,,
BIHAR,Ranchi,1998,BARLEY,,23,,RABI,,,,,,
BIHAR,Ranchi,1998,CORIANDER,,9,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,OTHER KHARIF PULSES,,6954,,KHARIF,,,,,,
BIHAR,Ranchi,1998,GROUNDNUT,,640,,KHARIF,,,,,,
BIHAR,Ranchi,1998,NIGER SEED,,2472,,KHARIF,,,,,,
BIHAR,Ranchi,1998,MAIZE,,7527,,KHARIF,,,,,,
BIHAR,Ranchi,1998,SAFFLOWER,,5,,RABI,,,,,,
BIHAR,Ranchi,1998,MAIZE,,8146,,TOTAL,,,,,,
BIHAR,Ranchi,1998,LINSEED,,24,,RABI,,,,,,
BIHAR,Ranchi,1998,RICE,138993,183887,1.32,TOTAL,,,,,,
BIHAR,Ranchi,1998,SMALL MILLETS,,2058,,KHARIF,,,,,,
BIHAR,Ranchi,1998,TURMERIC,,2,,WHOLE YEAR,,,,,,
BIHAR,Ranchi,1998,ARHAR (TUR),,2389,,KHARIF,,,,,,
BIHAR,Ranchi,1998,DRY CHILLIES,,83,,WHOLE YEAR,,,,,,
BIHAR,Rohtas,2001,LINSEED,2824,2344,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,MASOOR,8464,6543,0.77,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,RAGI,75,51,0.68,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,KESARI,5791,4187,0.72,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,SUGARCANE,285,10662,37.41,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,URAD,42,37,0.88,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,SUNFLOWER,18,20,1.11,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,BARLEY,2099,2074,0.99,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,RICE,209869,508689,,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,MAIZE,657,1062,1.62,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,DRY CHILLIES,198,212,1.07,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,SWEET POTATO,6,76,12.67,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,RICE,10,9,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,SUGARCANE,118,4948,41.93,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,SAFFLOWER,,15,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,ONION,441,3766,8.54,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,MESTA,5,35,7,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,LINSEED,1290,1109,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,RICE,192790,464920,,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,MAIZE,2,4,2,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,GARLIC,49,61,1.24,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,PEAS & BEANS (PULSES),1004,966,0.96,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,MAIZE,84,47,0.56,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,TURMERIC,1,1,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,RICE,166110,459898,,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,HORSEGRAM,180,133,0.74,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,SESAMUM,314,158,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,JOWAR,8,8,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,MOONG,69,36,0.52,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,OTHER RABI PULSES,6,4,0.67,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,DRY CHILLIES,92,40,0.43,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,RICE,197725,492175,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,RAGI,66,58,0.88,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,GRAM,3806,3760,0.99,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,PEAS & BEANS (PULSES),1024,949,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,MAIZE,254,492,1.94,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,ARHAR (TUR),1022,923,0.9,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,RICE,145,130,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,GROUNDNUT,43,21,0.49,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,RICE,166681,468067,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MAIZE,12,34,2.83,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,RICE,212760,542692,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,RAPESEED &MUSTARD,1612,1506,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,CORIANDER,53,35,0.66,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,HORSEGRAM,191,170,0.89,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,MASOOR,5228,5442,1.04,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,SESAMUM,188,142,0.76,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,GRAM,4140,3974,0.96,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,ARHAR (TUR),778,762,0.98,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,RICE,125,175,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,WHEAT,119130,245078,2.06,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,RAPESEED &MUSTARD,3022,2662,0.88,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,POTATO,2692,36437,13.54,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,POTATO,1180,9145,7.75,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,SANNHAMP,,4,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,RICE,548,792,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,SWEET POTATO,13,141,10.85,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,MAIZE,31,98,3.16,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,URAD,51,39,0.76,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,PEAS & BEANS (PULSES),909,618,0.68,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,SUNFLOWER,5,5,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,CORIANDER,45,28,0.62,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,RICE,340,582,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,RAGI,61,52,0.85,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,BARLEY,2936,3235,1.1,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,ONION,305,2940,9.64,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,SWEET POTATO,14,209,14.93,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,SAFFLOWER,,18,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,MAIZE,594,1006,1.69,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,HORSEGRAM,112,90,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,TURMERIC,1,1,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,ONION,288,2517,8.74,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,HORSEGRAM,197,157,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,RICE,165837,441966,,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,BAJRA,24,25,1.04,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,MOONG,56,21,0.38,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,MESTA,1,8,8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,ARHAR (TUR),1211,1376,1.14,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,WHEAT,128102,322248,2.52,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,RICE,58,77,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,GRAM,5777,5222,0.9,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,GROUNDNUT,57,38,0.67,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,BARLEY,1768,2339,1.32,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,MOONG,112,68,0.61,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,RICE,323,404,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,GROUNDNUT,27,13,0.48,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MAIZE,5,11,2.2,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,MASOOR,5631,3300,0.59,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,GRAM,4092,4460,1.09,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,DRY CHILLIES,95,66,0.69,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,CORIANDER,6,5,0.83,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,LINSEED,2657,1364,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,GROUNDNUT,65,32,0.49,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,BAJRA,47,29,0.62,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,PEAS & BEANS (PULSES),1067,975,0.91,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,TURMERIC,3,3,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,RICE,498,919,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,BAJRA,8,13,1.63,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,ONION,313,4701,15.02,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,PEAS & BEANS (PULSES),1023,963,0.94,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,RICE,165849,441973,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,GRAM,5188,4763,0.92,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,PEAS & BEANS (PULSES),1051,974,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,TURMERIC,2,2,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,SESAMUM,172,106,0.62,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,BAJRA,49,42,0.86,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,GROUNDNUT,86,42,0.49,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,SWEET POTATO,3,36,12,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,MASOOR,6318,5301,0.84,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,SMALL MILLETS,,1,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,OTHER KHARIF PULSES,67,35,0.52,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,GRAM,8641,8788,1.02,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,SWEET POTATO,7,90,12.86,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,RAGI,68,67,0.99,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,KESARI,7973,6235,0.78,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,RICE,504,976,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,POTATO,3104,52731,16.99,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,BAJRA,7,5,0.71,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,SUNFLOWER,10,8,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MASOOR,3651,3151,0.86,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,ONION,305,3041,9.97,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,RICE,210373,509665,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,DRY CHILLIES,262,296,1.13,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,WHEAT,135644,330444,2.44,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,LINSEED,1178,1005,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,GRAM,5280,6172,1.17,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,RICE,195726,517411,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,LINSEED,1299,1108,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,URAD,29,21,0.72,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,MAIZE,5,15,3,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,JUTE,,17,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,DRY CHILLIES,266,274,1.03,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,HORSEGRAM,211,170,0.81,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,MASOOR,6074,3742,0.62,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,MAIZE,654,1455,2.22,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,WHEAT,150461,326907,2.17,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,SUNFLOWER,18,29,1.61,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,MOONG,143,75,0.52,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,RICE,127,192,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,LINSEED,1919,1861,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,RAGI,67,46,0.69,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,MESTA,21,131,6.24,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,DRY CHILLIES,264,224,0.85,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,RICE,12,7,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,ARHAR (TUR),1508,1244,0.82,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,CORIANDER,66,39,0.59,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,SUNFLOWER,19,21,1.11,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,PEAS & BEANS (PULSES),698,606,0.87,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MOONG,503,307,0.61,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,ARHAR (TUR),1101,1018,0.92,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,MOONG,342,179,0.52,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,OTHER KHARIF PULSES,11,5,0.45,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,MOONG,109,72,0.66,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,GRAM,4788,4118,0.86,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,CORIANDER,70,48,0.69,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,SUGARCANE,330,10233,31.01,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,RICE,1073,1694,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,RICE,195646,480122,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,CORIANDER,60,33,0.55,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MAIZE,611,960,1.57,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,BAJRA,38,22,0.58,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,OTHER KHARIF PULSES,64,32,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,OTHER KHARIF PULSES,406,234,0.58,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,MAIZE,22,53,2.41,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,OTHER KHARIF PULSES,1,1,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,LINSEED,2863,1486,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,SUGARCANE,501,12630,25.21,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,SESAMUM,238,136,0.57,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,WHEAT,121036,266360,2.2,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,GARLIC,40,58,1.45,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,BARLEY,2848,3366,1.18,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,ARHAR (TUR),1580,1537,0.97,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,WHEAT,125967,345829,2.75,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2006,MAIZE,15,53,3.53,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,MOONG,395,270,0.68,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,RICE,223,217,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,KESARI,14869,12758,0.86,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2001,RICE,196946,490823,,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,URAD,94,66,0.7,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,MASOOR,5328,5333,1,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,LINSEED,2962,1463,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MAIZE,628,1005,1.6,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,GARLIC,7,11,1.57,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,MOONG,134,82,0.61,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,RAPESEED &MUSTARD,3579,3228,0.9,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,KESARI,5753,5695,0.99,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2002,OTHER RABI PULSES,31,22,0.71,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,POTATO,1634,16912,10.35,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,POTATO,4577,39747,8.68,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,BARLEY,886,1582,1.79,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,MOONG,466,242,0.52,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,CASTOR SEED,,1,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2000,RAPESEED &MUSTARD,3098,1685,0.54,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,MAIZE,146,398,2.73,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,RAPESEED &MUSTARD,3811,2759,0.72,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,HORSEGRAM,156,123,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,POTATO,2814,26057,9.26,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,TURMERIC,1,1,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1998,BARLEY,2702,3545,1.31,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,OTHER KHARIF PULSES,13,7,0.54,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2008,MASOOR,5002,4327,0.87,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,LINSEED,2676,2264,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2007,ARHAR (TUR),848,1141,1.35,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2005,RICE,195296,479713,,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2004,RICE,178297,465646,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,2003,SANNHAMP,,4,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Rohtas,1999,MOONG,171,94,0.55,KHARIF,7.4,0.75,300,55,250,1115
